X,Y,Z
473773.797,4437657.47,682.333
473773.191,4437658.109,682.369
473772.587,4437658.735,682.402
473771.985,4437659.37,682.425
473771.377,4437660.005,682.467
473770.75,4437660.631,682.509
473770.119,4437661.26,682.541
473769.502,4437661.896,682.566
473768.877,4437662.512,682.586
473768.247,4437663.12,682.632
473767.62,4437663.751,682.657
473766.98,4437664.373,682.688
473766.334,4437664.99,682.72
473765.691,4437665.596,682.739
473765.056,4437666.205,682.768
473764.407,4437666.804,682.807
473763.75,4437667.412,682.847
473763.098,4437668.012,682.886
473762.443,4437668.602,682.925
473761.778,4437669.189,682.952
473761.113,4437669.785,683.007
473760.438,4437670.366,683.042
473759.763,4437670.949,683.063
473759.087,4437671.53,683.097
473758.409,4437672.107,683.119
473757.727,4437672.681,683.15
473757.044,4437673.257,683.18
473756.359,4437673.835,683.208
473755.681,4437674.403,683.241
473755.009,4437674.967,683.279
473754.33,4437675.531,683.318
473753.638,4437676.102,683.353
473752.94,4437676.674,683.394
473752.253,4437677.243,683.428
473751.569,4437677.801,683.455
473750.875,4437678.358,683.477
473750.185,4437678.922,683.51
473749.494,4437679.487,683.546
473748.803,4437680.046,683.581
473748.123,4437680.599,683.625
473747.446,4437681.165,683.651
473746.758,4437681.715,683.698
473746.065,4437682.278,683.731
473745.371,4437682.837,683.764
473744.679,4437683.39,683.793
473743.998,4437683.94,683.83
473743.316,4437684.49,683.861
473742.629,4437685.041,683.899
473741.95,4437685.593,683.94
473741.274,4437686.144,683.977
473740.585,4437686.695,684.026
473739.891,4437687.236,684.052
473739.201,4437687.78,684.078
473738.521,4437688.326,684.134
473737.832,4437688.87,684.15
473737.149,4437689.408,684.179
473736.472,4437689.945,684.225
473735.788,4437690.487,684.242
473735.103,4437691.029,684.307
473734.42,4437691.569,684.346
473733.755,4437692.129,684.376
473733.082,4437692.669,684.409
473732.403,4437693.201,684.437
473731.734,4437693.752,684.475
473731.061,4437694.308,684.5
473730.383,4437694.858,684.537
473729.698,4437695.399,684.566
473729.031,4437695.939,684.586
473728.363,4437696.477,684.607
473727.693,4437697.01,684.634
473727.014,4437697.553,684.665
473726.331,4437698.098,684.702
473725.644,4437698.647,684.726
473724.96,4437699.196,684.75
473724.274,4437699.744,684.779
473723.578,4437700.297,684.794
473722.894,4437700.854,684.838
473722.209,4437701.409,684.87
473721.519,4437701.961,684.902
473720.83,4437702.53,684.93
473720.132,4437703.103,684.965
473719.427,4437703.673,684.99
473718.723,4437704.237,685.015
473718.019,4437704.806,685.048
473717.313,4437705.371,685.087
473716.61,4437705.94,685.13
473715.899,4437706.52,685.176
473715.183,4437707.117,685.191
473714.468,4437707.695,685.234
473713.752,4437708.283,685.265
473713.028,4437708.866,685.289
473712.312,4437709.45,685.338
473711.578,4437710.039,685.372
473710.855,4437710.627,685.409
473710.137,4437711.222,685.447
473709.401,4437711.815,685.486
473708.66,4437712.414,685.513
473707.924,4437713.022,685.541
473707.192,4437713.618,685.596
473706.445,4437714.202,685.62
473705.713,4437714.782,685.671
473704.975,4437715.373,685.735
473704.224,4437715.964,685.766
473703.476,4437716.56,685.835
473702.721,4437717.164,685.839
473701.976,4437717.756,685.872
473701.229,4437718.363,685.893
473700.488,4437718.974,685.916
473699.736,4437719.573,685.944
473698.981,4437720.171,685.991
473698.237,4437720.777,686.025
473697.492,4437721.368,686.058
473696.733,4437721.966,686.092
473695.977,4437722.562,686.108
473695.223,4437723.157,686.149
473694.465,4437723.743,686.196
473693.702,4437724.341,686.212
473692.946,4437724.929,686.262
473692.201,4437725.519,686.32
473691.449,4437726.106,686.343
473690.686,4437726.7,686.384
473689.917,4437727.29,686.399
473689.162,4437727.886,686.447
473688.419,4437728.473,686.495
473687.669,4437729.068,686.518
473686.92,4437729.648,686.569
473686.17,4437730.241,686.601
473685.436,4437730.827,686.657
473684.695,4437731.409,686.691
473683.949,4437731.982,686.732
473683.197,4437732.574,686.767
473682.449,4437733.156,686.792
473681.715,4437733.733,686.823
473680.982,4437734.304,686.861
473680.248,4437734.872,686.893
473679.512,4437735.448,686.929
473678.777,4437736.013,686.965
473678.041,4437736.58,686.994
473677.31,4437737.141,687.037
473676.567,4437737.692,687.062
473675.821,4437738.245,687.099
473675.087,4437738.799,687.123
473674.355,4437739.332,687.155
473673.622,4437739.863,687.195
473672.883,4437740.406,687.247
473672.145,4437740.949,687.276
473671.405,4437741.484,687.319
473670.666,4437742.021,687.334
473669.935,4437742.561,687.355
473669.197,4437743.088,687.397
473668.461,4437743.611,687.422
473667.732,4437744.129,687.443
473667.003,4437744.643,687.479
473666.259,4437745.157,687.503
473665.511,4437745.662,687.535
473664.764,4437746.174,687.552
473664.024,4437746.663,687.59
473663.287,4437747.163,687.596
473662.548,4437747.664,687.616
473661.803,4437748.151,687.632
473661.067,4437748.634,687.658
473660.328,4437749.122,687.67
473659.579,4437749.599,687.69
473658.827,4437750.069,687.711
473658.089,4437750.524,687.733
473657.361,4437750.983,687.752
473656.633,4437751.431,687.791
473655.906,4437751.892,687.822
473655.169,4437752.339,687.841
473654.434,4437752.77,687.862
473653.711,4437753.192,687.888
473652.992,4437753.621,687.916
473652.262,4437754.047,687.946
473651.529,4437754.473,687.975
473650.796,4437754.892,687.996
473650.068,4437755.293,688.018
473649.338,4437755.697,688.046
473648.609,4437756.105,688.062
473647.873,4437756.503,688.094
473647.139,4437756.895,688.121
473646.404,4437757.289,688.139
473645.681,4437757.672,688.158
473644.951,4437758.053,688.189
473644.214,4437758.433,688.222
473643.476,4437758.807,688.234
473642.744,4437759.185,688.279
473642.014,4437759.561,688.299
473641.285,4437759.926,688.325
473640.555,4437760.288,688.349
473639.826,4437760.645,688.378
473639.086,4437761.006,688.397
473638.35,4437761.355,688.427
473637.612,4437761.695,688.44
473636.87,4437762.026,688.462
473636.131,4437762.372,688.477
473635.402,4437762.715,688.51
473634.679,4437763.054,688.52
473633.944,4437763.394,688.547
473633.205,4437763.746,688.559
473632.465,4437764.097,688.591
473631.727,4437764.446,688.597
473630.997,4437764.783,688.615
473630.274,4437765.124,688.637
473629.551,4437765.456,688.662
473628.816,4437765.798,688.678
473628.069,4437766.144,688.707
473627.333,4437766.49,688.719
473626.6,4437766.823,688.737
473625.872,4437767.154,688.75
473625.15,4437767.508,688.767
473624.42,4437767.862,688.795
473623.695,4437768.213,688.813
473622.968,4437768.57,688.839
473622.239,4437768.909,688.87
473621.505,4437769.267,688.883
473620.777,4437769.617,688.916
473620.054,4437769.978,688.947
473619.323,4437770.333,688.968
473618.577,4437770.682,688.986
473617.835,4437771.042,688.999
473617.095,4437771.393,689.018
473616.369,4437771.739,689.049
473615.635,4437772.094,689.075
473614.899,4437772.452,689.1
473614.161,4437772.812,689.128
473613.415,4437773.159,689.151
473612.667,4437773.498,689.181
473611.915,4437773.856,689.205
473611.169,4437774.212,689.229
473610.431,4437774.562,689.26
473609.693,4437774.888,689.291
473608.948,4437775.233,689.329
473608.195,4437775.573,689.361
473607.429,4437775.918,689.408
473606.661,4437776.261,689.43
473605.9,4437776.607,689.446
473605.132,4437776.949,689.481
473604.371,4437777.292,689.518
473603.609,4437777.638,689.531
473602.844,4437777.993,689.554
473602.073,4437778.345,689.595
473601.308,4437778.693,689.628
473600.538,4437779.054,689.662
473599.751,4437779.405,689.701
473598.957,4437779.762,689.743
473598.169,4437780.112,689.766
473597.385,4437780.449,689.806
473596.603,4437780.806,689.856
473595.795,4437781.163,689.882
473594.977,4437781.523,689.922
473594.167,4437781.898,689.95
473593.369,4437782.252,689.968
473592.569,4437782.609,689.98
473591.76,4437782.969,690.006
473590.931,4437783.331,690.044
473590.1,4437783.69,690.068
473589.278,4437784.048,690.096
473588.461,4437784.405,690.115
473587.626,4437784.767,690.156
473586.782,4437785.137,690.182
473585.953,4437785.51,690.225
473585.106,4437785.877,690.247
473584.263,4437786.243,690.284
473583.412,4437786.622,690.3
473582.564,4437786.996,690.334
473581.717,4437787.371,690.359
473580.868,4437787.74,690.394
473580.017,4437788.122,690.44
473579.151,4437788.49,690.463
473578.28,4437788.872,690.501
473577.416,4437789.252,690.53
473576.551,4437789.628,690.565
473575.683,4437790.005,690.586
473574.81,4437790.386,690.616
473573.942,4437790.765,690.654
473573.078,4437791.148,690.696
473572.207,4437791.532,690.721
473571.331,4437791.92,690.765
473570.462,4437792.316,690.807
473569.594,4437792.714,690.848
473568.743,4437793.112,690.869
473567.876,4437793.504,690.911
473566.999,4437793.9,690.986
473566.133,4437794.31,691.02
473565.271,4437794.703,691.048
473564.415,4437795.085,691.071
473563.559,4437795.47,691.122
473562.697,4437795.871,691.163
473561.838,4437796.264,691.199
473560.981,4437796.652,691.232
473560.137,4437797.043,691.249
473559.286,4437797.439,691.284
473558.445,4437797.832,691.317
473557.595,4437798.209,691.34
473556.743,4437798.585,691.37
473555.908,4437798.978,691.394
473555.087,4437799.364,691.438
473554.254,4437799.746,691.464
473553.415,4437800.134,691.514
473552.573,4437800.521,691.561
473551.733,4437800.897,691.594
473550.903,4437801.281,691.633
473550.072,4437801.652,691.665
473549.242,4437802.032,691.708
473548.41,4437802.43,691.746
473547.581,4437802.822,691.789
473546.759,4437803.209,691.807
473545.937,4437803.593,691.846
473545.117,4437803.964,691.89
473544.301,4437804.334,691.928
473543.465,4437804.713,691.959
473542.637,4437805.093,692.007
473541.817,4437805.473,692.044
473541.008,4437805.843,692.075
473540.202,4437806.211,692.122
473539.376,4437806.582,692.182
473538.546,4437806.941,692.224
473537.718,4437807.296,692.274
473536.886,4437807.657,692.31
473536.064,4437808.019,692.348
473535.248,4437808.385,692.385
473534.441,4437808.752,692.421
473533.63,4437809.118,692.46
473532.813,4437809.491,692.505
473531.99,4437809.862,692.562
473531.175,4437810.236,692.601
473530.363,4437810.605,692.653
473529.548,4437810.977,692.7
473528.729,4437811.356,692.742
473527.907,4437811.724,692.796
473527.088,4437812.086,692.849
473526.267,4437812.452,692.883
473525.44,4437812.821,692.928
473524.609,4437813.187,692.986
473523.782,4437813.572,693.017
473522.96,4437813.948,693.056
473522.134,4437814.323,693.096
473521.303,4437814.703,693.144
473520.471,4437815.09,693.174
473519.638,4437815.471,693.227
473518.807,4437815.85,693.266
473517.972,4437816.238,693.321
473517.123,4437816.632,693.365
473516.274,4437817.01,693.409
473515.429,4437817.408,693.453
473514.581,4437817.809,693.483
473513.727,4437818.211,693.526
473512.865,4437818.591,693.575
473512.005,4437818.981,693.622
473511.139,4437819.373,693.668
473510.268,4437819.766,693.708
473509.397,4437820.156,693.753
473508.526,4437820.55,693.806
473507.657,4437820.955,693.836
473506.781,4437821.343,693.887
473505.913,4437821.743,693.944
473505.046,4437822.139,693.978
473504.167,4437822.539,694.027
473503.28,4437822.944,694.071
473502.405,4437823.342,694.103
473501.53,4437823.742,694.136
473500.652,4437824.154,694.164
473499.775,4437824.55,694.206
473498.895,4437824.951,694.255
473498.02,4437825.354,694.277
473497.142,4437825.757,694.316
473496.267,4437826.158,694.365
473495.383,4437826.558,694.404
473494.502,4437826.943,694.432
473493.622,4437827.343,694.477
473492.757,4437827.737,694.534
473491.876,4437828.139,694.574
473490.986,4437828.543,694.614
473490.103,4437828.953,694.676
473489.235,4437829.354,694.703
473488.364,4437829.749,694.736
473487.487,4437830.146,694.785
473486.611,4437830.54,694.84
473485.731,4437830.94,694.883
473484.85,4437831.347,694.935
473483.972,4437831.759,694.976
473483.094,4437832.167,695.004
473482.221,4437832.575,695.035
473481.355,4437832.977,695.085
473480.476,4437833.368,695.133
473479.597,4437833.767,695.183
473478.718,4437834.175,695.229
473477.834,4437834.578,695.285
473476.948,4437834.982,695.333
473476.071,4437835.389,695.37
473475.194,4437835.793,695.425
473474.312,4437836.188,695.479
473473.439,4437836.585,695.521
473472.563,4437836.996,695.581
473471.678,4437837.41,695.642
473470.792,4437837.822,695.704
473469.911,4437838.219,695.753
473469.031,4437838.618,695.805
473468.145,4437839.017,695.877
473467.251,4437839.402,695.932
473466.352,4437839.794,695.993
473465.46,4437840.195,696.044
473464.576,4437840.603,696.092
473463.695,4437841.015,696.133
473462.803,4437841.416,696.18
473461.905,4437841.818,696.226
473461.013,4437842.231,696.279
473460.118,4437842.627,696.32
473459.232,4437843.015,696.346
473458.347,4437843.41,696.408
473457.453,4437843.82,696.437
473456.552,4437844.218,696.494
473455.658,4437844.622,696.532
473454.767,4437845.028,696.579
473453.879,4437845.427,696.613
473452.991,4437845.813,696.652
473452.104,4437846.213,696.706
473451.217,4437846.616,696.767
473450.322,4437847.013,696.827
473449.432,4437847.419,696.876
473448.534,4437847.822,696.914
473447.644,4437848.229,696.955
473446.761,4437848.634,696.989
473445.877,4437849.03,697.038
473444.993,4437849.437,697.079
473444.103,4437849.836,697.119
473443.214,4437850.237,697.161
473442.321,4437850.639,697.205
473441.434,4437851.035,697.238
473440.546,4437851.436,697.273
473439.661,4437851.841,697.313
473438.776,4437852.241,697.355
473437.886,4437852.645,697.393
473437.003,4437853.053,697.414
473436.121,4437853.457,697.453
473435.243,4437853.867,697.496
473434.363,4437854.284,697.543
473433.479,4437854.683,697.579
473432.601,4437855.09,697.619
473431.722,4437855.501,697.665
473430.831,4437855.908,697.697
473429.938,4437856.305,697.745
473429.058,4437856.701,697.772
473428.18,4437857.097,697.809
473427.306,4437857.487,697.857
473426.421,4437857.885,697.91
473425.548,4437858.276,697.992
473424.664,4437858.675,698.045
473423.778,4437859.085,698.084
473422.898,4437859.488,698.122
473422.023,4437859.895,698.172
473421.149,4437860.299,698.222
473420.274,4437860.706,698.25
473419.389,4437861.122,698.293
473418.513,4437861.538,698.33
473417.644,4437861.933,698.379
473416.774,4437862.342,698.419
473415.886,4437862.733,698.487
473415.009,4437863.126,698.543
473414.132,4437863.529,698.589
473413.253,4437863.931,698.642
473412.364,4437864.327,698.694
473411.489,4437864.739,698.762
473410.62,4437865.145,698.805
473409.74,4437865.54,698.85
473408.869,4437865.932,698.93
473407.99,4437866.341,698.993
473407.105,4437866.747,699.045
473406.222,4437867.153,699.084
473405.346,4437867.564,699.125
473404.465,4437867.965,699.169
473403.581,4437868.368,699.223
473402.689,4437868.779,699.257
473401.802,4437869.178,699.3
473400.906,4437869.585,699.331
473400.019,4437870.004,699.358
473399.134,4437870.423,699.391
473398.253,4437870.836,699.426
473397.379,4437871.249,699.478
473396.497,4437871.67,699.526
473395.595,4437872.083,699.581
473394.694,4437872.504,699.632
473393.798,4437872.912,699.662
473392.901,4437873.322,699.704
473392.017,4437873.746,699.765
473391.118,4437874.158,699.82
473390.223,4437874.58,699.885
473389.315,4437874.986,699.921
473388.411,4437875.401,699.986
473387.506,4437875.816,700.042
473386.614,4437876.224,700.084
473385.713,4437876.631,700.138
473384.804,4437877.064,700.197
473383.893,4437877.492,700.243
473382.988,4437877.91,700.272
473382.093,4437878.337,700.311
473381.196,4437878.771,700.352
473380.288,4437879.198,700.392
473379.369,4437879.623,700.445
473378.459,4437880.048,700.475
473377.552,4437880.475,700.517
473376.645,4437880.907,700.549
473375.728,4437881.334,700.599
473374.806,4437881.772,700.636
473373.9,4437882.224,700.701
473372.998,4437882.654,700.736
473372.098,4437883.076,700.784
473371.187,4437883.494,700.81
473370.27,4437883.931,700.894
473369.349,4437884.361,700.956
473368.457,4437884.786,700.957
473367.546,4437885.22,701
473366.628,4437885.638,701.034
473365.716,4437886.051,701.099
473364.816,4437886.493,701.169
473363.907,4437886.92,701.208
473362.996,4437887.356,701.251
473362.077,4437887.761,701.281
473361.174,4437888.178,701.344
473360.266,4437888.588,701.372
473359.365,4437889.012,701.44
473358.457,4437889.43,701.492
473357.555,4437889.854,701.548
473356.653,4437890.274,701.593
473355.75,4437890.681,701.66
473354.848,4437891.106,701.707
473353.942,4437891.515,701.762
473353.038,4437891.931,701.821
473352.14,4437892.358,701.874
473351.243,4437892.769,701.914
473350.339,4437893.186,701.96
473349.438,4437893.591,701.999
473348.543,4437894.01,702.05
473347.644,4437894.425,702.096
